comment_id,comment,intent,primary_driver,value_orientation,affect
d0c1dfaf1107,Yama Buddha Once Said<br>एक दिनमा बन्दैन देश<br>म सधैँ सङ्घर्ष गर्छु<br>Jay Nepal<br>Jay Gurkha❤,Neutral/Observation,Family Obligation,Collectivist-Nation,Hopeful/Motivated
1f787433fe9b,अब बिदेश भाग छिठो😁,Neutral/Observation,Systemic/Political Anger,Individualist-Self,Pragmatic
44f9e27ba879,Mero jastai story raixhaa.. maa public health professional ho Tara ahile job xoderaa kapda ko business gardai chu new road maa.. I love my passion  being businessman ....❤,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
d4e91a05925c,"What a content. One of the best content creater. Literally,I almost cried.",Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
c532fb9e6062,Overall video nikai ramro lagyo😊<br>Remote job ko concept ahile dherai nai chali rako xa maile yesko growth 2014 dekhi nai dekheko hu. Govt le yesma support garne ho ra enough skilled manpower hune ho bhane Nepal ma outsource company ko thulo future xa🙏🏻🙏🏻,Anti-Migration,Economic Necessity,Individualist-Self,Hopeful/Motivated
40de0bf2b92b,Right..i also work remotely and  I'm making good income 😊,Neutral/Observation,Economic Necessity,Individualist-Self,Hopeful/Motivated
5f5670e639a1,"Maan ko kura vandinu vayo, thank you so much bhai ❤",Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
e32fef80c75e,No there are still many people like me who are choosing to stay in Nepal. Sab Jana bidesh Jane Soch vako xainan.,Anti-Migration,Patriotism/Love,Collectivist-Nation,Pragmatic
fbd95eccc80b,My family can afford and wants me to go abroad...my sister is already in abroad but I don't want to go.,Pro-Migration,Family Obligation,Collectivist-Family,Pragmatic
36f69b7a1d98,Cloudfactory Nepal is one of the choice for Part time job in Nepal.,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
22c942ac890f,"म पनि आशावादी छु।।<br>सके सम्म नेपाल मै।।<br>बिदेश गैएला तर कुनै पनि हालतमा देश त्याग्ने छैन।।<br>मेरो पुस्ताले भोगेको असुविधा मेरा पछिको पुस्ताले भोग्न नपरोस त्यस्का निम्ति आफुले सकेका हर प्रयास गर्ने छु।।<br>धनी गरिब हुन सक्छ तर गरिब कहिले गरिब हुदैन उ सङ्ग विकल्प मात्र धरी बन्ने हुन्छ।।<br><br>सुदिप भाइ सुवेदी लगायत टिम लाई मनै देखि धन्यवाद सोच अनुरुप कुरा मिले आउने भविष्यमा तपाईंहरु लगायत सजककर्ता हरुलाइ भौतिक र अभौतिक सम्मान पक्कै पनि गर्ने छ पुस्ताले।।<br>अन्ततःसमाजमा रहेका मिथिया बेथिती,गलत संप्रेषणको चिरफार गर्दै समाधान वा विकल्प सहित थप जानकारी फैलाउदै जान हार्दिक अनुरोध गर्दछु।।<br>#स्वर्गकोपहिचाननेपाल<br>#मेरोकेहियोगदानराष्टनिर्माणमा",Anti-Migration,Economic Necessity,Individualist-Self,Hopeful/Motivated
b7d9b29fb4b3,One of the best video on this morning thank you mero Bhai ....!!!,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
dd96b3c82c53,Throughout the video I felt a ray of hope and my man the way you portrayed the story I just want to clap one time for this content writing I didn't feel for a sec to skip the video I was totally engaged to it <br>Love your work wishing the best for you❤,Neutral/Observation,Economic Necessity,Individualist-Self,Hopeful/Motivated
9aba3a62f783,Thank you so much for this inspiring video. Keep growing !!,Neutral/Observation,Economic Necessity,Collectivist-Family,Hopeful/Motivated
b52b0d1f8d04,"Really insightful video brother. I was waiting for someone to share how massive opportunities are there in FREELANCING since I have been doing and teaching it for almost 7 years now.<br><br>The main problem is the lack of payment receiving methods in Nepal. We live in an era where everything is digital around us but we as a country has been pushed away to access the huge potential of digitalization.<br><br>A huge number of freelancers are arising in Nepal these days and more will be in future. If more laws are made in the favor for Freelancers then yes more people will prefer to stay in Nepal rather than going abroad leaving their friends, family and country.<br><br>More power to you guys.<br><br>Cheers!",Anti-Migration,Family Obligation,Collectivist-Nation,Hopeful/Motivated
833ec1dc11fd,म नेपाल मै केही गर्छु भनेर १ वर्ष सम्म नेपाल मा start-up सुरु गर्छ भनेर बस्यको मान्छे अहिले ielts को तयारीमा छु। विदेश मा केही सिकेर फेरि नेपाल आउने छु यो देश को माया को कारणले ।<br>देश छोड्नु हजार कारण होलान् तर देश मै बस्ने १ ओटै कारण माया ❤,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
0b0994cafd0b,At this time you are the real hero. Thank you for spreading some light on such big problem. <br><br>❤,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
f5ed22ce6060,One of the most powerful content creator of Nepal. You spoke my each and every thought. Thank you brother for such kind of content. Appreciated your work.,Neutral/Observation,Patriotism/Love,Individualist-Self,Pragmatic
cd83a066a18d,Thanks for the content filled with so much positivity and facts. Great Content as always. KUDOS  to IDS team... keep growing. Thank you❤,Neutral/Observation,Economic Necessity,Individualist-Self,Hopeful/Motivated
f7a5341a2756,Everything happens happens for good.<br>Nice video and one of your regular viewer😊 keep it up....,Neutral/Observation,Economic Necessity,Individualist-Self,Hopeful/Motivated
e083de49c0f2,"युट्युब साथीहरू आउनुहोस्, एक अर्कालाई समर्थन गरौं. 🎉❤❤❤",Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
fbadeceddf52,I'm hopeful that this video will change peoples' perspective. ✨,Neutral/Observation,Economic Necessity,Individualist-Self,Hopeful/Motivated
55521a64e035,Respecting your hard work 💯❤,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
ddd720205c89,This 23 years old guy is doing very well with proper research on the fact and I'm 22 years old guy watching from UAE 🇦🇪,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
49a1a059e13f,Basic salary nai 13k hunxa ani teslai 30k bhanau nu 30 yrs laghxa .ani ko basxata Nepal .bidesh nai better xa  boru .,Pro-Migration,Patriotism/Love,Collectivist-Nation,Pragmatic
8b6fb914465f,Teita not fair with low salary,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
b2b8acf47632,don't wait.. audaina....  try yourself.,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
e5e3ac82db94,Tyo wait garda gardai 10 barsa lagxa ani 10 barsa chai k garne aba?....maile desh xodnu parxa vaneko hoina mero afai conflict vairakhxa gharma abroad nagayera because my parents desperately want to send me to abroad but ma gako xaina. Tara jasko video herera ni jasko kura ni sunera emotional huney bani ramro hoina jun 95% nepalese haruko xa...afai socham afai logic lagam yo video wala le just afno optimistic side dekhako ho usko hope ko kura ho...voli arko manxe le dami facts sahit bidesh jana kina jaruri xa vanera video banaidela ani k garnu hunxa?,Pro-Migration,Family Obligation,Collectivist-Nation,Hopeful/Motivated
d3c66884e2a3,@rakshyapokharel516 afnu afnu perspective ho . Badhyata ra rahar(freedom) le ni matter garcha .. cheers to life,Trapped/Regretful,Economic Necessity,Individualist-Self,Pragmatic
4fe5602298f1,Great video. Reality of Nepal. Aasha xa Hamro desh Ramro hunxa ❤,Neutral/Observation,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
fb9ce60848f4,Sanchai aaja tapaiko man ko kura bhannubhayo dai. Kassam manai chhoyo!,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
e2d65d76ab83,you make us emotional and responsible indeed. indepth story thank you for showing positive hope.,Neutral/Observation,Economic Necessity,Individualist-Self,Hopeful/Motivated
53b3af81a3a0,Wow! What a beautiful video. Aankha rasayo. Sochey jasto deshma bhaye bidisthina hola🥹,Neutral/Observation,Patriotism/Love,Collectivist-Nation,Pragmatic
20ba133951eb,Currently I am watching your video from Australia. I have never missed your videos. Thank you for such a beautiful video. 🙏🙏,Pro-Migration,Economic Necessity,Individualist-Self,Pragmatic
cd7276f78935,Touch my heart ❤ keep up brother ❤❤❤ we need more content like this ☺️,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
fed0c18cb426,"Ahti ramro 🙏 kasto sakaratmak,sattya kura uthaunu vayo 🙏dhandewad",Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
be3c625a0640,"This is among the most asked question at present context. Idk how much people will take this, but this has to pass through every youngster ears at least once.",Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
8732e8165ba4,100 %true,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
1abb970e49a0,Good one bhai. This is quite emotional for someone like me watching from abroad. I am the one who is as positive as you. Nepal will rise from the darkness.,Pro-Migration,Patriotism/Love,Individualist-Self,Pragmatic
5d571b3fadcc,"Mero sathiko husband Ktm ma IT company ma monthly 1,80,000 kamauxa tei ni he chose to go Australia 🇦🇺 leaving Nepal 🇳🇵",Pro-Migration,Family Obligation,Individualist-Self,Pragmatic
e8625ef6d847,Malai neh basam basam lagna thalyo. K garnu visa aaisakyo 😂,Pro-Migration,Economic Necessity,Individualist-Self,Pragmatic
5b676ac5b719,😂 jau jau kaam xaina😂,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
618527eb2282,Oh my god! Hands down best video till date❤,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
2f008b8685b7,Yo video ahile samma kai uttam video ho IDS ko. This topic was highly needed thank you ❤,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
4a31c86122ca,Hami ja sukai gaye pani afnu desh lai bhulna chai hunna. Jati nai samaye lagos afnu desh chai farkinu nai parxa jasto lagxa.,Pro-Migration,Patriotism/Love,Collectivist-Nation,Pragmatic
0ef763986653,Bichara मेरो देश 🥺,Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
34e48f4ad95e,Wow! This has to be your best work till date my friend ! You have now really set the bar high in Nepali YouTube space. Awesome research and a super analysis on such a hot topic ! Great job 👏,Neutral/Observation,Patriotism/Love,Individualist-Self,Pragmatic
2c31e7619229,i think every problem have solution be patience and work hard,Neutral/Observation,Economic Necessity,Individualist-Self,Hopeful/Motivated
