Author,Text,Published At,Likes,Type,Parent ID,script,language,emoji_count,word_count,source
@bidurthebe8373,नेपाल बाट नेपाली जनता लखेट्ने नालायक नेताकार्यकर्ता हरु प्रती हार्दिक श्रद्धाञ्जली,2024-08-13T02:24:01Z,0,Comment,,devanagari,nepali,0,11,youtube
@veesalgurung2473,"BALEN, HARKA, GOPAL HAMAl <br>  जस्ता नेताहरु को अझै धेरै खाचो छ 🇳🇵💕",2024-03-22T21:15:25Z,0,Comment,,code_mixed,nepali_english,3,11,youtube
@durgamagar5431,धन्यवाद बाबू अति राम्रो सन्देश 🌺❤️🌹,2024-03-22T05:18:32Z,0,Comment,,devanagari,nepali,3,5,youtube
@JarbuteVlog,देश त छोडियो तर छोरा छोरीलाई नेपालमै बस्ने वातावरण होस नेपाल सरकार 🙏,2024-03-24T07:18:51Z,0,Comment,,devanagari,nepali,1,12,youtube
@manojraskoti1242,Watching from nepal nice informative video,2024-09-08T05:22:47Z,0,Comment,,latin,english,0,6,youtube
@Uniqswagger,"Desh Ko Maya Cha🇳🇵. Tara. VRASTCHARI Haru Lai , Maya Garera Hudaina.. 🔥",2025-03-21T15:50:39Z,0,Comment,,roman_nepali,nepali,3,11,youtube
@mathalysisworld,20:03 was so wholesome. It feels so nice!!,2024-03-22T09:31:09Z,0,Comment,,latin,english,0,9,youtube
@AnishDahal7022,"Truly, what a master piece. As, a recent plus 2 graduate I am really impressed by this video one of the most worthy video changed my vision",2025-05-22T17:49:30Z,0,Comment,,latin,english,0,27,youtube
@blackhunk-pb1jg,"I love this video mentally, emotionally",2026-02-02T01:40:38Z,0,Comment,,latin,english,0,6,youtube
@sujanshakya5810,tons of respect to your entire team,2024-03-22T16:04:06Z,0,Comment,,latin,english,0,7,youtube
@devine334-g,Last ma ta goosebumps aayo hau❤,2024-07-29T07:03:41Z,0,Comment,,latin,english,1,6,youtube
@arbinjoshi403,Salute To Your work big bro ❤️,2024-03-22T13:14:34Z,0,Comment,,latin,english,1,6,youtube
@Joyboii1,"Nice, content and analysis. God bless Nepal. May we see our nation prosper with full of opportunities, developments and happiness soon in upcoming days..",2024-04-08T01:30:09Z,0,Comment,,latin,english,0,24,youtube
@prameshpoudyal1469,Lastai babal video guysss!! Thorai video aayos tara atti babal matra aayos!!,2024-03-22T04:32:46Z,0,Comment,,roman_nepali,nepali,0,12,youtube
@Anusha__Rai,❤ Bidesh ma basera Yo video herdai Garda jhan badhi emotional ra Ashabadi vaye. can’t wait to return to my Land someday …🇳🇵,2024-05-22T13:59:54Z,0,Comment,,roman_nepali,nepali,3,22,youtube
@jasminkoirala8017,"नमस्ते सर धन्यवाद 🎉 हृदय बाटै आभार, ज्ञानवर्धक अनि आशातित विषयवस्तुका लागि।",2024-03-25T02:20:04Z,0,Comment,,devanagari,nepali,1,11,youtube
@milanchaudh,This channel should be millions subscribers ❤️,2024-03-25T01:42:31Z,0,Comment,,latin,english,1,6,youtube
@user-yu5er9vi9g,We're really proud to have you. Thank you for everything. Lots of love.<br>#ILoveMyNepal.,2024-03-30T11:26:49Z,0,Comment,,latin,english,0,14,youtube
@hahh-z3n,Maya x daju <br>keep us teaching and informing 🥰🥰,2024-03-22T06:07:12Z,0,Comment,,latin,english,2,8,youtube
@AnamolShrestha-v5d,"न छाड्ने आउटै कारण छ ""माया"" ❤🎉",2024-08-02T07:25:20Z,0,Comment,,devanagari,nepali,2,6,youtube
@Anish_003,You just expressed my feelings ❤,2024-03-22T12:00:10Z,0,Comment,,latin,english,1,5,youtube
@bsesportnepal,Hjr ko positive massage ko lagi thanks ❤❤❤,2024-07-10T23:41:52Z,0,Comment,,latin,english,3,7,youtube
@FireXtreme123,My love for my country=Then now and forever.❤jai nepal,2024-03-22T07:50:21Z,0,Comment,,latin,english,1,11,youtube
@rassu0987,"Your content is fire, keep inspiring the young minds!",2024-09-17T14:45:28Z,0,Comment,,latin,english,0,9,youtube
@Sangeet_Thapa,This video should be watched by everyone who is planning to go abroad or is already there yuwa nai desh ko future ho hami nai narahe desh ka rahanxa.,2024-03-26T23:51:48Z,0,Comment,,roman_nepali,nepali,0,29,youtube
@rohandahal3456,This video really provided the conclusion to me. Thank you IDS bro 🙂<br>We Will rock in NEPAL🇳🇵💕💕,2024-03-26T04:16:39Z,0,Comment,,latin,english,5,17,youtube
@tejsonkunwar8006,I hope youtube’s algorithm takes this to all the nepali youths . Jati dherai uti uccha,2024-03-23T17:02:16Z,0,Comment,,roman_nepali,nepali,0,16,youtube
@parashbaral1429,Much needed video !,2024-03-22T04:31:41Z,0,Comment,,latin,english,0,3,youtube
@yamunagurung180,"So much positivity, which I needed and I believe that the country will change for good and I will be the one of the citizen among them , who stays in Nepal and the changes 😊",2024-03-25T19:00:17Z,0,Comment,,latin,english,1,34,youtube
@daibire1457,"Really impressed bro yaar, sth with real facts and numbers will make things more realistic and tesko bare ma gambhir bhayera sochincha. I really want to get back home in my village and start a new NEPALI  life yaar 🙏🙏",2024-04-04T18:06:20Z,0,Comment,,latin,english,2,39,youtube
@Wanemyt,Garo xa hou Nepal ma hami jastai lai😢😢 hope your words become reality ❤❤❤❤,2024-03-24T10:12:58Z,0,Comment,,roman_nepali,nepali,6,13,youtube
@santoshsantosh3093,It's a great presentation of your it's all time great presentation it's create hope and motivated our youth and all of us Thank you so much afno desh ma ni kei na kei ramro abashya garna sakinxa thank you so much for your team and you @indepthstory keep it up the good work 😊❤️🙏🙏,2024-10-13T11:48:19Z,0,Comment,,roman_nepali,nepali,4,55,youtube
@RavishahOfficial45,"What a video bro what a video🙏🙏 hats off to you the way express each and every topic🙏 just wow❤️ its been more than 2 years in kuwait i really miss my family, friends and environment of my country❤️❤️😭",2025-01-14T21:34:54Z,0,Comment,,latin,english,7,39,youtube
@Jeewansubedi08,One of the best vedio i ever watched ❤ full of goosebumps 🫡 . Keep it up 👍…. Keep going!!,2024-11-15T06:11:18Z,0,Comment,,latin,english,3,16,youtube
@arjunkharel-3399,What a great video!!❤❤,2024-03-22T08:17:57Z,0,Comment,,latin,english,2,4,youtube
@Greatest-of-All-Time_LM10,"Hearty Respect Sir 🙏👏<br><br>I am really proud to be this man aaba chii nepal ma pani country ko economy, education system and nepal ko resent time ko setuation ko knowledgeable ra youth li clear garawune khalko Youtuber and social media influencers ko udyha hudai xa 😊<br><br>Thank you so much for this extra ordinary explain  salute sir ❤",2024-03-24T14:30:13Z,0,Comment,,roman_nepali,nepali,4,56,youtube
@PemaSherpa-cx9nh,One and only historic you tube channel based on nation,2024-03-22T15:33:48Z,0,Comment,,latin,english,0,10,youtube
@AmitDongol,धेरै राम्रो भिडियो content  also you are creating your revenue. Very nice.,2024-04-30T02:00:35Z,0,Comment,,code_mixed,nepali_english,0,12,youtube
@KiranbistaXetri-py7ek,Thank you brother yadi sabai creator haru le yasari nai yastai content banaidine ho vane sabai lai desh mai basna motivate garna sakinxa,2024-03-25T16:36:02Z,0,Comment,,roman_nepali,nepali,0,23,youtube
@aryanrai3404,Thankyou dai your video gave something special and cambiando.🙏🤝See you after 15yrs Dhanyabad🇳🇵.,2024-04-08T11:24:09Z,0,Comment,,roman_nepali,nepali,4,14,youtube
@sunitalama4724,Thank you for all this information In Depth story. Haami pheri ek hune chau🇳🇵🤝,2024-03-26T18:22:51Z,0,Comment,,latin,english,3,14,youtube
@anantshrestha941,Really brother... This video gave me a hope and dream of being myself❤❤,2024-07-10T12:55:34Z,0,Comment,,latin,english,2,13,youtube
@MrPrasuns,Comments have more stories. Thank you for making this kind of videos.,2024-07-21T01:08:23Z,0,Comment,,latin,english,0,12,youtube
@ManGrgMPG,Interesting video!  Makes you think about the tough choices young people in Nepal face.,2024-03-31T06:40:04Z,0,Comment,,latin,english,0,14,youtube
@sskmusic1117,"The way you are providing information is very very impressive , much appreciation to you",2024-04-21T05:47:36Z,0,Comment,,latin,english,0,14,youtube
@mandirashrestha3364,Thank you for your optimistic information showing rays of hope towards our country’s future and motivating us .This video is really very emotional as I have never imagine leaving the country and my old parents.😢,2024-03-30T13:18:23Z,0,Comment,,latin,english,1,36,youtube
@apexmind-b9z,Very nice content and wonderful thought brother you will do great in future 🙏🙏<br>Thank you so much brother and your entire team 🙏🙏❣️,2024-03-22T12:13:08Z,0,Comment,,latin,english,5,22,youtube
@PathtoPower9301,Man i love your content the way you bring the fact truth you saw is good❤❤❤❤,2024-04-20T05:55:43Z,0,Comment,,latin,english,4,16,youtube
@TheSaurabhb,Hello Sudip Bhai! It just made me smile positively. :) love what you doing... :) sending wishes from Canada :),2024-09-22T01:36:24Z,0,Comment,,roman_nepali,nepali,0,17,youtube
@bsesportnepal,Aaja samma  0 sec pani skip nagari mailey  watched gareko yo first video ho ❤❤ very great massage for youth ❤,2024-07-10T23:44:11Z,0,Comment,,roman_nepali,nepali,3,19,youtube
@ginichhetri2286,Thank you so much for your motivation to help many nepali to stay in Nepal 🙏,2024-04-08T09:50:31Z,0,Comment,,latin,english,1,15,youtube
@anishthapa4928,U got it bro ....keep motivating youth ....🎉,2024-06-02T00:39:33Z,0,Comment,,latin,english,1,7,youtube
@Aishwants,Thanks brother. A rollercoaster of emotions and a hopeful conclusion for the future.,2024-04-27T04:59:25Z,0,Comment,,latin,english,0,13,youtube
@Shakyasudip,Hats off bro! Nice content ❤,2024-03-22T01:01:13Z,0,Comment,,latin,english,1,5,youtube
@maheshrai1905,wow bhai liked it so much.salute.,2024-10-04T07:35:26Z,0,Comment,,roman_nepali,nepali,0,7,youtube
@Ashishview1,So emotional so authentic just like wow❤,2024-04-01T01:41:33Z,0,Comment,,latin,english,1,7,youtube
@lalansah9718,"Love you brother ❤️❤️,for your positive view towards nepal",2024-03-23T15:35:53Z,0,Comment,,latin,english,2,9,youtube
@KriyanshRajKhatiwada,Dherai gar na sakin cha Nepal mai. Let's unite for better Nepal,2024-04-04T09:57:53Z,0,Comment,,roman_nepali,nepali,0,13,youtube
@ramshamsherchaudhari6673,Very nice video thanks a lot.  You have done many research and created this wonderful content in here.,2024-04-06T06:39:28Z,0,Comment,,latin,english,0,18,youtube
@Coro_Senzo,Just blow out my mind.<br>I am 19 yr old thinking same as  you or every Nepalese rn.<br>Loved ur content creation❤just magic to the mind .<br>Ur single video change my pov abt going aboard for a time,2024-03-29T05:54:29Z,0,Comment,,latin,english,1,39,youtube
@prenishbaniya243,Hat's off to your in depth content.,2024-03-23T09:24:54Z,0,Comment,,latin,english,0,8,youtube
@Creativecraaze,Keep going dai u r doing great work.....i hope badhi bhnda bdhi nepali hru le dekhos ani thapaos hmro nepal ko barema,2024-06-12T17:03:44Z,0,Comment,,roman_nepali,nepali,0,23,youtube
@explorewithranjan,This is one of motivation video ❤,2024-09-23T07:26:51Z,0,Comment,,latin,english,1,6,youtube
@hrirks,"Hello In-Depth Team! Just watched your video and really enjoyed the insights you shared. It's great to see topics like these getting the spotlight. I noticed that the core idea of this video aligns closely with an article written by a friend of mine (Subash Basnet) . Citing sources, especially insightful articles, not only adds credibility to your content but also respects the original creator's hard work. It’s a small step that can foster a positive and respectful community, steering clear from any misunderstandings or negativity. Let's show the world the rich culture of respect and acknowledgment that Nepali values embody. Looking forward to more of your content!",2024-03-29T17:54:55Z,0,Comment,,latin,english,0,112,youtube
@praveshupadhyaya3678,sincerely thanks for this video,2024-03-22T14:17:21Z,0,Comment,,latin,english,0,5,youtube
@gulshankumarsinha6244,Thank you Bhai for this depth analysis video...hats of for your research and effort ❤❤,2024-03-23T23:42:44Z,0,Comment,,roman_nepali,nepali,2,15,youtube
@yugalmagar,"""Great video! I’m inspired to become a content creator or video editor myself. Thanks for sharing!""",2025-10-26T18:06:02Z,0,Comment,,latin,english,0,17,youtube
@nishapokharel7027,"I think this 30-minute video will help many Nepalese students, including myself, to stay in Nepal. Thank you for giving me a reason to remain in my own country.",2024-03-22T05:22:08Z,0,Comment,,latin,english,0,30,youtube
@roshhandle,Amazing work dude…maile ta desh chodisake tara ekdin auchu better manche vayera,2024-03-28T00:14:30Z,0,Comment,,roman_nepali,nepali,0,13,youtube
@aarjit.shrestha,Thanks for the much needed motivation bhai! Nepal nai basincha :D,2024-03-25T12:11:53Z,0,Comment,,roman_nepali,nepali,0,11,youtube
@Divas_tamang,As an inspiring to be an bureaucrats  in Nepal this gave me more hope and yes we will change and will change the country. hatsoff to this video i am inspired . Desh ko maya sabaila xa tara parsithiti ho tara am clear about that now.,2024-03-25T16:55:31Z,0,Comment,,roman_nepali,nepali,0,45,youtube
@Manduka_Tales,Thank you so much for this beautiful video. let's hope for the best. ajhai dherai yuwa le harisakeko chainan.,2024-05-11T08:01:01Z,0,Comment,,roman_nepali,nepali,0,20,youtube
@regangrg9931,"One of the best documentary i hav ever seen. This might not change the situation of people who want to go abroad, but will affect their perspective directly or indirectly",2024-05-28T07:35:42Z,0,Comment,,latin,english,0,30,youtube
@AayushMagar-z8p,Hjr ko yo video ra bichar dharale man xoyo sir  <br>Sabai janaale  yo video share gardiu <br>Guys,2024-05-13T16:33:58Z,0,Comment,,roman_nepali,nepali,0,17,youtube
@sawalbhattarai9171,Kati ramro video. Saraee mann chune words.. really i am touched,2024-04-29T07:44:01Z,0,Comment,,roman_nepali,nepali,0,11,youtube
@10diamondc-l3w,"Dherai ramro content, ma paaani yo kurama aasabadi chhu ❤",2024-03-23T08:07:15Z,0,Comment,,roman_nepali,nepali,1,9,youtube
@jeetuthapa4778,Excellent analysis 🎉🎉,2024-11-23T14:10:22Z,0,Comment,,latin,english,2,2,youtube
@narayangurung1282,Thank you dai for your motivation ❤❤,2026-03-04T11:15:40Z,0,Comment,,roman_nepali,nepali,2,6,youtube
@birz6917,"Each person's path is unique, shaped by circumstances and aspirations, go abroad or keep  hanging on therefore better days will come. Go hard fam 💪🏼",2024-03-28T17:04:49Z,0,Comment,,latin,english,2,25,youtube
@deepaksapkota6277,"Thank you for good video, please more made to keep hopeful video dear Sir❤",2024-06-18T02:54:43Z,0,Comment,,latin,english,1,14,youtube
@pandaagame778,timro ra mero soch eautai raicha brother ❤,2024-03-26T02:04:50Z,0,Comment,,roman_nepali,nepali,1,7,youtube
@kishorpradhan5053,Beautifully analysed…and wonderfully presented the burning issue of the country…,2024-03-23T06:29:32Z,0,Comment,,latin,english,0,11,youtube
