comment_id,comment,source_channel,source_file,script,language,word_count,emoji_count,route_reason,substantive_hit
f94564dc561b,"ma ayo vedio bidesh (portugal)  mae basarh hirako xu , at first ma nepal ma huda pani bidash nae saab thak jasto lagthyoh but after when i came abroad, things are not like what i think in nepal.  hola nepal vanda ali bade income ta hola but eha kharcha pani tastie hunxa. like you said maya. yes thats really matter i miss every things of nepal, eha ayrh tha vayoh ke ateh mahant garni baru nepal mae garako vayah i will be more happy. i want happiness in my life so ava ko 1 or 2 years mah i will be returning my country nepal.  <br>from my side what i suggest is bidesh ghumnu parxa ,thawu dakhnu parxa but j vayah pani afno thawu vanko afnie hunxa ayoh kura bideash gayah paxe tha hunxa kasto hunxa afno manxey haru ko najik rahada.",IDS,Regular_video_comments_Filtered,roman_nepali,nepali,141,0,substantive_keyword,bidesh
0ee4e1cfe4a5,"23 barsa mai bachelor sakkaunu vayexa Nepal ma basera pani....sure bideshi university hola, bideshi university na vaye TU chai pakkai haina hola 😂😂😂",IDS,Regular_video_comments_Filtered,roman_nepali,nepali,23,3,substantive_keyword,bidesh
0ba07ab391ce,Bidesh jane because no nepali school certificate value😢,IDS,Regular_video_comments_Filtered,latin,english,8,1,substantive_keyword,bidesh
2e31c4986f51,"Nepalese society jamider cha ahile,<br>Mero chora ya chori lai bidesh pathaunu parcha. <br>Tei society ko manche haru corrupted politician lai vote dinchan,<br>Doctor or Engineer padnu parcha hai arubpadera kam chaina vaane yaiyat mindset society<br>Aru pani factor haru chaan.",IDS,Regular_video_comments_Filtered,roman_nepali,nepali,41,0,substantive_keyword,bidesh
217e70d5acb6,Yes I agree with you bro,IDS,Regular_video_comments_Filtered,latin,english,6,0,kept_default,
80a6b8f9a4af,Everyone: Nepal mai basau ki bidesh jau..<br>Me: ek choti bidesh gayera paisa kamayera Nepal mai chill garxu 😅❤,IDS,Regular_video_comments_Filtered,latin,english,18,2,substantive_keyword,bidesh
9a3f571f8537,Can I use some of your video clips to share with my friend and family?,IDS,Regular_video_comments_Filtered,latin,english,15,0,substantive_keyword,family
a12af9729adc,"You dont owe the country anything.. you also dont have to feel responsible for the nation future. Desh establish garne ko pariwaar lai ta public le nikali dio , who are you? Follow and do what is best for your family and you. Hoping and waiting for Nepal to transform is just being delusional.. if you want to live in Nepal great enjoy.. just dont keep telling yourself 10 barsa pacchi ramro huncha.. be preprared to live in Nepal of today not in the imaginary ideal Nepal.",IDS,Regular_video_comments_Filtered,roman_nepali,nepali,86,0,substantive_keyword,pr
1144ac997d94,Akhir katin jeel tyo aash ma basni??,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,7,0,kept_default,
48d12ae38ad4,Europ ko sabai vnda grib desh ho Romania 🇷🇴,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,8,2,substantive_keyword,romania
753280c8be76,195 desh vako sansar ma 205 ota desh gaidinxan nepali haru🤣,IDS,Regular_video_comments_Filtered,latin,english,11,1,substantive_keyword,desh
f312afca9a49,जुन दिन देश छाडेको थिए । तेई दिन कसम खाको थीए एक दिन फर्केर केहि गर्छु भनेर र म फर्किन्छु मलाई म माथि बिस्वास छ 🙂,IDS,Regular_video_comments_Filtered,devanagari,nepali,25,1,substantive_keyword,देश
d6b2f0501721,फर्किनु पर्छ सर।।<br>पुर्खाको भुमी बिगार्ने कि बनाउने हाम्रै हातमा छ।।<br>हामी पछिको पुस्ताको निम्ति अलि ज्यादा मिहेनत गरौन।।,IDS,Regular_video_comments_Filtered,devanagari,nepali,19,0,kept_default,
7f95f36cfb8b,आखिर कैले सम्म चै भाग्ने र सर 🙏,IDS,Regular_video_comments_Filtered,devanagari,nepali,7,1,kept_default,
366646cb5287,"We must leave nepal because whatever is important for a Nepali citizen to get better life or rich life, it is banned<br>For example; crypto banned in nepal",IDS,Regular_video_comments_Filtered,latin,english,28,0,kept_default,
997971909d48,Nepal ma aba nepali hoina neta ra teska jhole karyakarta matarai huneyxa,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,12,0,substantive_keyword,neta
d66b05a88632,"Mailey ni paila janxu bhaneko. Paxi dherei ghatana haru dekhey, afno pariwar sanga time bitauna sakina bhaney jindagi jiuna ko maja k xa rw jhai lagyo. Ayiley padhdei xu yetei. Mero lakshya bhaneko kehi ramro garera yetei pariwar sanga time spend garney majaley. But yesto dar ni xa, paxi kehi na bhayera bahira po jana parlaa ki.. rin lera padhdei gareko, paxi tirna na sakera bahirei jana parxa ki?... Nepal maa ramro garxu bhanney ko kaam xaina, sayad mero ni hunxa jasto ni lagdeina✨🖤",IDS,Regular_video_comments_Filtered,roman_nepali,nepali,84,2,substantive_keyword,kaam
0a96169c324a,"But dhukka chai bhaye, IT student hu ramrei khalko❤",IDS,Regular_video_comments_Filtered,roman_nepali,nepali,9,1,substantive_keyword,uk
260b1c322fff,What about AI,IDS,Regular_video_comments_Filtered,latin,english,3,0,kept_default,
6dff0ab21023,"What about people who don't want to be IT professionals? What if someone wants to be a teacher or a doctor, an astronaut, a Biologist, a Maritime professional etc etc. It will always be better for them to get a great  residency in more developed countries as they will get more facilities than working in a government school or government hospital and many jobs don't even have a sector in our country<br>The entire country cannot develop with just IT professionals<br>You blame the youth for leaving the country, avoiding learning skills, and being unpatriotic while you suggest a selfish approach that benefits only the people interested in IT",IDS,Regular_video_comments_Filtered,latin,english,111,0,substantive_keyword,pr
5fdc6c1d7af8,"Kehi mahina ma iPhone, Mac computer, ghar ra gadi huncha bhannu chai ekdum galat ho. Ma bideshiyeko 20 yrs bhayo. Tara euta ghar, gadi, iPhone, Mac laptop kinnu kati dukha garey malai matra thaha cha. Esto fictional info nadiyeko best hola. Esto nachahiney bhram failaunu uchitt hunna. Kehi mahina ma gadi ra ghar jodhca bhannu jasto galat info dinu tapai haru ko jasto channel lai suhaudeina. Ajha whole family lai iPhone pathaucha arey. Esto hasauney kura nagarnu best hola",IDS,Regular_video_comments_Filtered,roman_nepali,nepali,79,0,substantive_keyword,bidesh
332d9f015945,Bidesh Jane,IDS,Regular_video_comments_Filtered,latin,english,2,0,substantive_keyword,bidesh
eb68f4a8d2c6,Nepal mai basinxa😊,IDS,Regular_video_comments_Filtered,latin,english,3,1,kept_default,
3a55212128a2,"+2 ko result paxi mero family le nai malai Australia jaana malai suggestions diyo, maile tyo bela vaneko yaad aauxa desh mai hurkiye desh kai hawa maa saas fere ek choti prayas nagari nai xadna ta milena ni <br>Ani ahile 2 barsa huna laagda ma tyo decision katai galat ta vayena vanera sochxu <br>Ahile 3 ota degree sang sangai pursue gardai xu nepal mai, CA, ACCA ra BBS gardai xu <br>Paisa kharcha vairaaxa<br>Mero school ko class maa ahile ma matra nai hola jo kita bidesh gaako xaina wa jasko process chaliraaxaina bidesh jaane <br>Sathi haru le pragati ta garinai raaxan tara ek choti prayas nagari ta ma yettikai desh ko maya marne waala xaina <br>Euata matrai cheez chaiya xa haamilai ra tyo ho CHANGE <br>Euata matrai change ani this country will be a land of opportunity<br>Atti pani ta atti nai vaisakyo nita kati sahanu vanya <br>Kunai na kunai din ta change aaulanita <br>I am optimistic about this and i can smell a lot of opportunities waiting for us <br>Nepal kai hawa maa saas ferna paaw, nepali mai khulera bolna paaw, nepal xadna man xaina ra jaba samma naramro sanga mero yo biswas vachidaina taba samma yo desh xadne wala xaina <br>Bidesh jaane ho tara ghumna <br>Aba ta change holani vanera aasawadu xu <br>Tara bidesh jaane haru ko pani pida bujxu ra dar laagxa ki kunai din tyo vid maa mani huneta hoina <br>J hos ahile lai nepal mai khushi xu",IDS,Regular_video_comments_Filtered,roman_nepali,nepali,242,0,substantive_keyword,bidesh
9f943f95a2f0,"@Laxmisharmaa26  it's unbelievable how these 7 months changed my mind. I couldn't even believe i used to think like this 7 months ago😅<br>A lot has happened in the last 7 months. I have been fatigued mentally, physically and emotionally.<br>I have currently shifted my sole focus on acca and i am leaving this country by next year. <br>To live in this place for a guy of my age, everyday frustration gets added and it gets difficult to not get bothered by them. <br>I am not saying Nepal maa kehi garna sakidaina cuz there are many people who are doing so well in Nepal. But for me, Nepal maa basera i can't achieve what i want.",IDS,Regular_video_comments_Filtered,latin,english,118,1,kept_default,
d4851a503104,"Hey!! I belong to nepal, but I do live now in Australia. What made me stay in Australia is everything. Literally, I am able to make my family happy and myself. Even if you have no experience, you will earn 1 month of nepal salary in 1 shift, I.e. 5 hours. That means 1 day in Australia equals 2 months in nepal. Whatever I earn in 1 year is equivalent to ?? You know the answer now.",IDS,Regular_video_comments_Filtered,latin,english,77,0,substantive_keyword,family
f4fe04f860d8,We know that your house mortgage cost 3 lakhs per month <br>Glossaries iteam + clothes 1 lkahs per month <br> insurance 1lakhs per month <br>Just for living ko lagi ho bidesh jani  <br>Hamra ni manxe xaan bidesh and we know how chutiya are they haha😅😅😅<br>Money life vana but happy life naw vanam😊<br>Many more hai bidesh jani paisa kamauni ani nepal aaera chill mah basni tyo chai better hola,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,68,4,substantive_keyword,bidesh
1667d5b0bf49,Genuine saving kati samma hunx uta,IDS,Regular_video_comments_Filtered,roman_nepali,nepali,6,0,kept_default,
b475aa29b0a7,Loan ma churlummba dubya xas dhak lauxas 😂,IDS,Regular_video_comments_Filtered,latin,english,7,1,kept_default,
4cb5ee35301c,आशावादी ।,IDS,Regular_video_comments_Filtered,devanagari,nepali,2,0,kept_default,
41cdb1b03618,अब हाम्रो शिक्षा प्रणाली सिपमूलक<br> बनाउनुपर्छ,IDS,Regular_video_comments_Filtered,devanagari,nepali,6,0,kept_default,
edccf899ef8c,Nepal will rise again 🇳🇵,IDS,Regular_video_comments_Filtered,latin,english,4,2,kept_default,
ecf2c19dd37c,This video must be shared in every schools & colleges in Nepal.,IDS,Regular_video_comments_Filtered,latin,english,11,0,kept_default,
08027882b108,आशा राखौँ केहि त गर्न सकिन्छ<br>गर्नु पनि पर्छ!!🇳🇵,IDS,Regular_video_comments_Filtered,devanagari,nepali,9,2,kept_default,
d4f6c12174b3,मलाइ विदेश काे भूत न चड्नुको कारण यही आशावादी सोच हो । थाहा छैन ठीक हो कि गलत ❤,IDS,Regular_video_comments_Filtered,devanagari,nepali,18,1,substantive_keyword,देश
00e40e255421,आखा भरी आँसु तील्मीलायो सारै मन मा लाग्ने भिडियो ।।।,IDS,Regular_video_comments_Filtered,devanagari,nepali,10,0,kept_default,
e31cf2ed32e8,You are doing great bro. As a civil engineering student this means a lot to me. keep up the good work.,IDS,Regular_video_comments_Filtered,latin,english,21,0,substantive_keyword,work
