comment,intent,primary_driver,value_orientation,affect
Comments have more stories. Thank you for making this kind of videos.,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Interesting video!  Makes you think about the tough choices young people in Nepal face.,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
"The way you are providing information is very very impressive , much appreciation to you",Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Thank you for your optimistic information showing rays of hope towards our country’s future and motivating us .This video is really very emotional as I have never imagine leaving the country and my old parents.😢,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Very nice content and wonderful thought brother you will do great in future 🙏🙏<br>Thank you so much brother and your entire team 🙏🙏❣️,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Man i love your content the way you bring the fact truth you saw is good❤❤❤❤,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Hello Sudip Bhai! It just made me smile positively. :) love what you doing... :) sending wishes from Canada :),Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Aaja samma  0 sec pani skip nagari mailey  watched gareko yo first video ho ❤❤ very great massage for youth ❤,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Thank you so much for your motivation to help many nepali to stay in Nepal 🙏,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
U got it bro ....keep motivating youth ....🎉,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Thanks brother. A rollercoaster of emotions and a hopeful conclusion for the future.,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Hats off bro! Nice content ❤,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
wow bhai liked it so much.salute.,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
So emotional so authentic just like wow❤,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
"Love you brother ❤️❤️,for your positive view towards nepal",Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Dherai gar na sakin cha Nepal mai. Let's unite for better Nepal,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Very nice video thanks a lot.  You have done many research and created this wonderful content in here.,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Just blow out my mind.<br>I am 19 yr old thinking same as  you or every Nepalese rn.<br>Loved ur content creation❤just magic to the mind .<br>Ur single video change my pov abt going aboard for a time,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Hat's off to your in depth content.,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Keep going dai u r doing great work.....i hope badhi bhnda bdhi nepali hru le dekhos ani thapaos hmro nepal ko barema,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
This is one of motivation video ❤,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
"Hello In-Depth Team! Just watched your video and really enjoyed the insights you shared. It's great to see topics like these getting the spotlight. I noticed that the core idea of this video aligns closely with an article written by a friend of mine (Subash Basnet) . Citing sources, especially insightful articles, not only adds credibility to your content but also respects the original creator's hard work. It’s a small step that can foster a positive and respectful community, steering clear from any misunderstandings or negativity. Let's show the world the rich culture of respect and acknowledgment that Nepali values embody. Looking forward to more of your content!",Neutral/Observation,Economic Necessity,Collectivist-Nation,Hopeful/Motivated
sincerely thanks for this video,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Thank you Bhai for this depth analysis video...hats of for your research and effort ❤❤,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
"""Great video! I’m inspired to become a content creator or video editor myself. Thanks for sharing!""",Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
"I think this 30-minute video will help many Nepalese students, including myself, to stay in Nepal. Thank you for giving me a reason to remain in my own country.",Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Amazing work dude…maile ta desh chodisake tara ekdin auchu better manche vayera,Trapped/Regretful,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Thanks for the much needed motivation bhai! Nepal nai basincha :D,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
As an inspiring to be an bureaucrats  in Nepal this gave me more hope and yes we will change and will change the country. hatsoff to this video i am inspired . Desh ko maya sabaila xa tara parsithiti ho tara am clear about that now.,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Thank you so much for this beautiful video. let's hope for the best. ajhai dherai yuwa le harisakeko chainan.,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
"One of the best documentary i hav ever seen. This might not change the situation of people who want to go abroad, but will affect their perspective directly or indirectly",Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Hjr ko yo video ra bichar dharale man xoyo sir  <br>Sabai janaale  yo video share gardiu <br>Guys,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Kati ramro video. Saraee mann chune words.. really i am touched,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
"Dherai ramro content, ma paaani yo kurama aasabadi chhu ❤",Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Excellent analysis 🎉🎉,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Thank you dai for your motivation ❤❤,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
"Each person's path is unique, shaped by circumstances and aspirations, go abroad or keep  hanging on therefore better days will come. Go hard fam 💪🏼",Neutral/Observation,Economic Necessity,Individualist-Self,Pragmatic
"Thank you for good video, please more made to keep hopeful video dear Sir❤",Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
timro ra mero soch eautai raicha brother ❤,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Beautifully analysed…and wonderfully presented the burning issue of the country…,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
You raised the most problematic topic with full of positivity <br>Keep motivating keep spreading hope brother❤️,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Beautifully and thoughtful presented ❤️ it's helping lots ho youths,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
So true bro 😢thanks for your effort,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
I think everyone are crying by seeing this video content appreciated it hugely and salute to you .Like if you cry 😢😢😢,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Thanks bro tapaiko video herera bidesh jana mann lagyo,Pro-Migration,Economic Necessity,Individualist-Self,Hopeful/Motivated
hait ! yo ni content ! kasto dami yar.. full video herisak paxi. dherai asha palayo...,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Brilliantly cover garyau bro sabai topic really loved the content keep up the good work. More power to you man.,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Love it satisfy xu yo video bata 😢❤,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
you are doing great job brother i use to see your every videos..Big heart to you❤❤❤❤❤,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Huge respect 🙏🏼 to them who wants to stay in Nepal 🇳🇵,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Great job<br>Everybody loves happy ending😊,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
"Samay Sandharbik content, great job bro! I like it",Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
"This was a good one, brother. Honest and true. Keep up the good work.",Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
"yes! being positive is the only way. at start of the video i felt so hopeless, bt i got the hope at the end! thank god!",Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
"Malae chahi tapae ko video here pachhi ramro, khusi ra alik  dukka mahsus vo thank you.",Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Thank you your videos help me thank you i will stay in our country 💖💖💖 and try to make it better,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
"Babaal content  lagyo - little bit touching, emotional, knowledgeable, and fact-filled now I have no regrets about choosing the IT sector here in Nepal. After watching the video, I have decided to continue living here ;)",Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Worthy watching it.,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Family la internet bata foran county ko <br>Video hara ra vacha tara aafno dream ra work idea fa rak cha . 🇳🇵 Hajur ko video hare pache nepal ma ke garna sacha vane yog cha❤❤,Neutral/Observation,Family Obligation,Collectivist-Family,Despairing/Sad
You really raised the hot topic respect ❤️🙏,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Hamro future k huney ho thaha xaina😢😢😢,Neutral/Observation,Economic Necessity,Collectivist-Nation,Despairing/Sad
Wow great video dear brother Thankyou for your great effort m motivated.,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
This is why I have subscribed  you.<br>Quality content after a while.,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
This man is really talented at the age of 23 Hatts of man💖💖💖,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Brother tapai ko content lastai ramro xa and still thank u from different part of Nepal  from raising the concern about this topic.,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Precised video. Spitting the truth!,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
The whole video was a roller-coaster.,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Best of the best  video ever on this channel ❤️❤️ thanks for everything ❤,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Hats off to your content ❤,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
kosle kosle yo video herda sunda khushi ko sathai dukha ko current khayo🙋<br>Really inspired by your 20-30 min Clip bro keep it up ❤️👍,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Hatsoff to your great information brother.🫡🫡,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
Ekdum Man Chhoyo. Saathi haru sabai bahirida aafulai eklai eklo mahasus gareko chhu,Neutral/Observation,Economic Necessity,Individualist-Self,Despairing/Sad
Thanks for this types of videos 😊,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
bitter truth good keep going.,Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
"Everyone want to see nepal in the name of developed country but due to political unstable, corruption unemployment etc. no one want to stay in Nepal. Everyone need to feed stomach . Only nationl love isn't enough to feed hunger, i am also facing frustrating and anxiety about my future ❤ desh ko maya tw dherai xa ke garnu",Anti-Migration,Systemic/Political Anger,Collectivist-Nation,Hopeful/Motivated
"What a presentation teams, remarkable. 💯",Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
"Man! you are a genius, Your dedication towards quality content regarding situations happening in Nepal is extra ordinary . All of your videos makes us concern about the moment. hats off to you brother, Thank you for visualizing necessary chances of better Nepal. Let's hope for the best.",Anti-Migration,Patriotism/Love,Collectivist-Nation,Hopeful/Motivated
